Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-05-11,130.74000549316406,134.91000366210938,122.72000122070312,123.43000030517578,123.43000030517578,7409300,MRNA
2022-05-12,120.5999984741211,132.93699645996094,119.01000213623047,130.1699981689453,130.1699981689453,7106700,MRNA
2022-05-13,132.30999755859375,141.64999389648438,132.30999755859375,137.91000366210938,137.91000366210938,6491100,MRNA
2022-05-11,49.06999969482422,50.2400016784668,49.029998779296875,49.45000076293945,49.04999923706055,29699500,PFE
2022-05-12,49.0,50.43000030517578,48.720001220703125,50.38999938964844,50.38999938964844,33468400,PFE
2022-05-13,50.380001068115234,50.790000915527344,49.68000030517578,49.91999816894531,49.91999816894531,22413900,PFE
2022-05-11,283.6700134277344,294.5,283.0,286.69000244140625,285.7271728515625,2625200,LLY
2022-05-12,283.3299865722656,291.989990234375,283.3299865722656,291.79998779296875,290.8199768066406,2370000,LLY
2022-05-13,292.6300048828125,292.79998779296875,286.510009765625,291.6300048828125,291.6300048828125,2337400,LLY
2022-05-11,106.66000366210938,108.0199966430664,105.66000366210938,105.83999633789062,105.83999633789062,6636100,ABT
2022-05-12,105.5,108.0199966430664,104.62999725341797,107.97000122070312,107.97000122070312,8516100,ABT
2022-05-13,108.36000061035156,110.51000213623047,108.36000061035156,109.87999725341797,109.87999725341797,6158600,ABT
2022-05-11,215.49000549316406,224.47000122070312,208.35000610351562,213.0500030517578,213.0500030517578,1743000,ILMN
2022-05-12,210.17999267578125,221.91000366210938,208.8699951171875,217.4199981689453,217.4199981689453,1358100,ILMN
2022-05-13,223.10000610351562,235.6300048828125,221.80999755859375,233.55999755859375,233.55999755859375,1796000,ILMN
