Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-05-11,154.02999877929688,155.89999389648438,152.35000610351562,152.61000061035156,152.61000061035156,7692200,PG
2022-05-12,153.52000427246094,153.61000061035156,149.8800048828125,151.99000549316406,151.99000549316406,9600800,PG
2022-05-13,152.5800018310547,153.72999572753906,150.4199981689453,153.6199951171875,153.6199951171875,5675200,PG
2022-05-11,503.9200134277344,508.0,487.80999755859375,489.0799865722656,489.0799865722656,2782900,COST
2022-05-12,486.7900085449219,497.260009765625,479.760009765625,486.17999267578125,486.17999267578125,2829500,COST
2022-05-13,493.1099853515625,498.7900085449219,489.6000061035156,497.2699890136719,497.2699890136719,2337800,COST
2022-05-11,99.55000305175781,104.7300033569336,99.5,103.62000274658203,103.62000274658203,8132100,PM
2022-05-12,104.05999755859375,105.19000244140625,101.77999877929688,103.37000274658203,103.37000274658203,7908500,PM
2022-05-13,103.79000091552734,104.81999969482422,102.94999694824219,104.43000030517578,104.43000030517578,2816100,PM
2022-05-11,55.209999084472656,56.959999084472656,55.209999084472656,55.81999969482422,55.81999969482422,2068800,TAP
2022-05-12,55.869998931884766,56.290000915527344,54.66999816894531,55.56999969482422,55.56999969482422,2067200,TAP
2022-05-13,56.06999969482422,56.470001220703125,55.54999923706055,55.93000030517578,55.93000030517578,1312900,TAP
2022-05-11,156.36000061035156,158.17999267578125,154.57000732421875,154.86000061035156,154.86000061035156,1055000,CLX
2022-05-12,155.6199951171875,157.74000549316406,154.57000732421875,157.02999877929688,157.02999877929688,1093900,CLX
2022-05-13,157.0399932861328,158.97000122070312,155.47999572753906,158.27999877929688,158.27999877929688,1199400,CLX
