Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-05-11,2162.070068359375,2203.1201171875,2088.570068359375,2107.43994140625,2107.43994140625,5485200,AMZN
2022-05-12,2055.0,2215.610107421875,2048.110107421875,2138.610107421875,2138.610107421875,6601300,AMZN
2022-05-13,2181.3798828125,2263.679931640625,2156.0,2261.10009765625,2261.10009765625,4676700,AMZN
2022-05-11,38.779998779296875,39.439998626708984,37.16999816894531,37.27000045776367,37.27000045776367,18050800,GM
2022-05-12,35.459999084472656,36.20000076293945,34.58000183105469,35.560001373291016,35.560001373291016,43172200,GM
2022-05-13,36.18000030517578,38.4900016784668,36.06999969482422,38.209999084472656,38.209999084472656,22990800,GM
2022-05-11,291.45001220703125,293.3299865722656,282.57000732421875,282.9599914550781,282.9599914550781,3880500,HD
2022-05-12,281.57000732421875,293.17999267578125,280.6300048828125,289.69000244140625,289.69000244140625,4447700,HD
2022-05-13,289.95001220703125,299.4200134277344,288.45001220703125,296.0299987792969,296.0299987792969,3941000,HD
2022-05-11,795.0,809.77001953125,727.2000122070312,734.0,734.0,32408200,TSLA
2022-05-12,701.0,759.6599731445312,680.0,728.0,728.0,46771000,TSLA
2022-05-13,773.47998046875,787.3499755859375,751.5700073242188,769.5900268554688,769.5900268554688,30651800,TSLA
2022-05-11,71.55000305175781,71.94999694824219,69.95999908447266,70.05999755859375,69.56999969482422,12118100,SBUX
2022-05-12,69.1500015258789,70.02999877929688,68.38999938964844,69.9000015258789,69.9000015258789,15460600,SBUX
2022-05-13,71.87999725341797,75.7300033569336,71.87999725341797,75.5999984741211,75.5999984741211,18154900,SBUX
