years,gics_sector,ticker,avg_daily_close_change,avg_adj_close
2013,Financials,CMA,0.0019279419841840297,30.77761597860427
2013,Financials,FDS,0.0009546486747938388,92.86512480841742
2013,Financials,FRC,0.0019659791426956306,39.55470081359621
2013,Financials,GS,0.0014500732657791624,135.87728279355971
2013,Financials,IVZ,0.0015509434469017506,21.962291467757453
2013,Financials,SCHW,0.002537126191044641,18.335996843519666
2013,Financials,TFC,0.0011809789757277003,24.959094849843826
2013,Financials,WFC,0.0012911823520008264,31.07172683685545
2013,Health Care,ABC,0.0020449371561830285,49.34043405926417
2013,Health Care,AMGN,0.0013296248612187883,82.25516216338627
2013,Health Care,ANTM,0.0018096037533319352,69.06649099077497
2013,Health Care,BAX,0.00033401557725234174,32.853600176553876
2013,Health Care,BIIB,0.002783317476974765,215.2810322595021
2013,Health Care,HOLX,0.0005875857981731085,21.622619061242965
2013,Health Care,IDXX,0.000602583920682613,47.80307544223846
2013,Health Care,ILMN,0.002937573048458398,72.89821455213759
2013,Health Care,ISRG,-0.0007286481343100068,49.99028225550576
2013,Health Care,STE,0.0014361724970175832,38.15912623632522
2013,Health Care,VRTX,0.0030411493888516327,68.02952389490036
2013,Health Care,WST,0.0024298065188571036,35.18253707128858
2013,Industrials,AOS,0.002277107371404048,18.238973205051725
2013,Industrials,EMR,0.001286351493629574,46.2159165881929
2013,Industrials,FAST,0.0002662461744506395,19.204679057711648
2013,Industrials,HON,0.0015838675493391556,62.89825027708023
2013,Industrials,LDOS,0.0026070458654494323,21.750618226944454
2013,Industrials,LUV,0.002545663310400775,13.257360579475524
2013,Industrials,NDSN,0.0007858018939835217,64.20855903625488
2013,Industrials,RHI,0.0013047794841860693,30.96947392963228
2013,Industrials,SWK,0.0005548516348715966,68.25003104739719
2013,Industrials,TT,0.002036118183016991,31.615278266725085
2013,Industrials,UPS,0.0015560309589386261,68.04456934853205
2013,Industrials,WAB,0.0021714424525150367,54.225322753664045
2013,Information Technology,AVGO,0.0023028759377068824,31.0059849723937
2013,Information Technology,EPAM,0.002803346277605666,27.985317517840674
2013,Information Technology,HPQ,0.0030603287006727804,8.018033419336591
2013,Information Technology,INTU,0.0011127618270857734,60.325174150012785
2013,Information Technology,IT,0.001814859035133492,57.500198394533186
2013,Information Technology,LRCX,0.0017611718329350284,42.035328592572895
2013,Information Technology,MSFT,0.001580499844141191,27.58490959046379
2013,Information Technology,NXPI,0.0024321192860275293,32.871300924391974
2013,Information Technology,PTC,0.0019051837690204367,26.52119050707136
2013,Information Technology,TRMB,0.000773204573654934,29.238154767051576
2013,Information Technology,V,0.001648757672808467,42.4227882718283
2013,Information Technology,VRSN,0.0017704741664910954,48.46626981099447
2013,Materials,APD,0.001327672897554268,72.29870759873162
2013,Materials,CE,0.0010462083051430324,41.918551974826386
2013,Materials,CF,0.0007328476249297026,31.074373116568914
2013,Materials,DD,0.001509425388833779,35.378501074654714
2013,Materials,ECL,0.001574963883551135,81.41106626722548
2013,Materials,IP,0.001066422818022587,29.93187675778828
2013,Materials,MOS,-0.000450602146849074,45.328765051705496
2013,Materials,NUE,0.0010491815472058908,36.871498970758346
2013,Materials,PKG,0.002205336796828835,39.90939384793479
2013,Materials,SEE,0.002873557881936668,22.709893442335584
2013,Materials,SHW,0.0008374007139144712,54.02414564102415
2013,Materials,VMC,0.0007049116900983434,48.723264209807866
2013,Real Estate,ARE,-0.00011673767884501715,52.27193232945034
2013,Real Estate,BXP,5.210252407093531e-05,78.30458898392935
2013,Real Estate,CCI,0.000151354613723686,54.92498864067925
2013,Real Estate,CPT,-0.0004935301273482417,47.359225560748385
2013,Real Estate,DLR,-0.0008706679128764279,41.74794982728504
2013,Real Estate,FRT,0.00013038568698653914,79.35488879491412
2013,Real Estate,HST,0.0010514800157917824,13.370665512387715
2013,Real Estate,KIM,0.0003166563009685581,13.707829698683723
2013,Real Estate,O,2.7810161837743188e-05,27.949346792130243
2013,Real Estate,PSA,0.00033934038983657235,117.16697020757766
2013,Real Estate,REG,0.00014424631116653565,37.32637555258615
2013,Real Estate,WELL,-0.00026981442213402354,42.93887351808094
2013,Utilities,AES,0.0013593728411816814,9.665448546409607
2013,Utilities,ATO,0.0012043937626276993,33.40072021787129
2013,Utilities,CMS,0.0005573703986466983,20.770233124021498
2013,Utilities,CNP,0.0009402039087519552,16.507123065373253
2013,Utilities,DTE,0.0005919818153794415,41.98414885808551
2013,Utilities,ES,0.0005083326684905044,32.025785499148895
2013,Utilities,ETR,0.00023108550907845567,45.35006830427382
2013,Utilities,EXC,2.4609321785058866e-07,14.484407572519212
2013,Utilities,NEE,0.0010246699401382248,14.905408575421287
2013,Utilities,PEG,0.00040248245517921074,24.162999985710023
2013,Utilities,SO,5.116192810209668e-05,29.00325611659459
2013,Utilities,XEL,0.00041220785854244037,21.85919345371307
2014,Communication Services,DIS,0.000943076518700607,77.80734113662962
2014,Communication Services,DISH,0.0010536002140330014,62.604484164525594
2014,Communication Services,EA,0.003073018483036235,34.072228537665474
2014,Communication Services,GOOGL,-0.00013027510163740906,568.1223661634657
2014,Communication Services,LUMN,0.0011604826684430743,18.600710225483727
2014,Communication Services,LYV,0.0012612974671177045,23.153373067341153
2014,Communication Services,MTCH,-0.0002924594193542927,17.79116882218255
2014,Communication Services,NFLX,6.016326618583416e-05,57.49511904943557
2014,Communication Services,TMUS,-0.0006880765980339297,30.586904730115617
2014,Communication Services,TTWO,0.0021398292282851093,22.067896782405793
2014,Communication Services,VZ,2.1432833003400627e-05,34.082611969539094
2014,Communication Services,WBD,-0.0010217131475109347,39.41893027320741
2014,Consumer Discretionary,AAP,0.001564047182508736,125.83384353395492
2014,Consumer Discretionary,AMZN,-0.0007843167937739456,332.55103265671505
2014,Consumer Discretionary,EBAY,0.00018365725189010466,21.50365363983881
2014,Consumer Discretionary,HAS,0.0001937453721846332,43.511242609175426
2014,Consumer Discretionary,HD,0.001103355936030684,71.81337392897834
2014,Consumer Discretionary,KMX,0.0015767730722191953,49.750634904891726
2014,Consumer Discretionary,LEN,0.0006334948573710673,38.124693537515306
2014,Consumer Discretionary,ROST,0.0010332838702326545,34.2306811317565
2014,Consumer Discretionary,TGT,0.0009301410976747368,49.234123366219656
2014,Consumer Discretionary,TJX,0.00042754780057589607,26.69480630329677
2014,Consumer Discretionary,TSLA,0.002007791655361444,44.66581742725675
2014,Consumer Discretionary,VFC,0.000857419027690824,49.77883708287799
2014,Consumer Staples,ADM,0.0008747928086196623,36.78911530025422
2014,Consumer Staples,CAG,0.00047883914758394095,20.175521388886466
2014,Consumer Staples,CLX,0.0006304464445307364,74.9585065690298
2014,Consumer Staples,EL,0.00014939772082897144,67.22699799613348
2014,Consumer Staples,HRL,0.0006889725460806069,21.06143315633138
2014,Consumer Staples,HSY,0.0003923268850387325,81.17059516906738
2014,Consumer Staples,KMB,0.0007229979009887298,82.88276663280669
2014,Consumer Staples,MO,0.0012160240759972612,27.327010858626593
2014,Consumer Staples,PEP,0.0006652128087348027,70.83476510123602
2014,Consumer Staples,SJM,4.1045349918444444e-05,80.9236152588375
2014,Consumer Staples,SYY,0.0005353827868229336,30.280128759051127
2014,Consumer Staples,WBA,0.0013669708647703184,53.130152989947604
2014,Energy,BKR,0.00028620022141317584,37.0317826422434
2014,Energy,CTRA,-0.0008920084763671747,29.196156274704705
2014,Energy,CVX,-0.0002224908017205579,85.19517226446243
2014,Energy,DVN,0.00017267073729674128,54.68635111006479
2014,Energy,EOG,0.0005672010712260933,84.99805638146779
2014,Energy,HES,-0.0002997018196758736,75.70305471571665
2014,Energy,KMI,0.0009333074904153253,24.710135823204403
2014,Energy,OKE,-8.352565748324474e-05,36.58340438963875
2014,Energy,OXY,-0.00027341753044830456,67.66873471699064
2014,Energy,PXD,-0.0005897619072450291,174.14331378634014
2014,Energy,SLB,-4.142971874650259e-05,78.37192050994389
2014,Energy,WMB,0.0009394556034440315,30.441011307731507
2014,Financials,AFL,-0.0002154739211740832,25.3017976094806
2014,Financials,AIG,0.0004632573029271494,43.857531804887074
2014,Financials,AIZ,0.00023344839018456793,56.22396264757429
2014,Financials,ALL,0.0011161431204325706,50.67434727199494
2014,Financials,CMA,8.962899696916584e-05,38.50552652752589
2014,Financials,FDS,0.0011554633398819902,108.30647014436268
2014,Financials,FRC,0.00012786849606433347,47.96449444785951
2014,Financials,GS,0.0004657906776283294,152.44585013011144
2014,Financials,IVZ,0.0005165019241163398,26.858061404455277
2014,Financials,SCHW,0.0007710830441804842,24.999836967104958
2014,Financials,TFC,0.00031315091013111305,29.439211830260263
2014,Financials,WFC,0.0008964660929548925,40.020075525556294
2014,Health Care,ABC,0.0010868012981080878,65.70830914330861
2014,Health Care,AMGN,0.0015212715486263265,105.70711786784823
2014,Health Care,ANTM,0.00137646136927968,96.8954567076668
2014,Health Care,BAX,0.0003606579758411404,35.23248088170612
2014,Health Care,BIIB,0.0010237430626781592,317.9830948360383
2014,Health Care,HOLX,0.0008086625749896089,24.03269836637709
2014,Health Care,IDXX,0.0013977600625831408,64.18176582881382
2014,Health Care,ILMN,0.0023386618338040437,164.56559541490344
2014,Health Care,ISRG,0.0015415108866801768,49.18315257723369
2014,Health Care,STE,0.0013470748262408272,48.88092493632483
2014,Health Care,VRTX,0.002390890820609215,89.48496032896496
2014,Health Care,WST,0.0004615545738040812,43.71394018142942
2014,Industrials,AOS,0.0003117232466774797,21.977030610281325
2014,Industrials,EMR,-0.000341678269044764,51.28049535599966
2014,Industrials,FAST,0.0001725208938880113,18.83249369121733
2014,Industrials,HON,0.00048455214189772737,75.97530131869846
2014,Industrials,LDOS,4.961768683331733e-05,24.37235316776094
2014,Industrials,LUV,0.00339531760748,27.27889271387978
2014,Industrials,NDSN,0.000312625433953692,69.86223255641876
2014,Industrials,RHI,0.0014620104181662314,41.09508297935365
2014,Industrials,SWK,0.0008434374813164204,74.99605475531683
2014,Industrials,TT,0.0002663782869908782,40.4414184207008
2014,Industrials,UPS,0.00036654676342448344,79.41633321368505
2014,Industrials,WAB,0.0007300128264305949,76.74555633181618
2014,Information Technology,AVGO,0.002818528357338455,60.26537981487456
2014,Information Technology,EPAM,0.0016946806843165707,40.69408729341295
2014,Information Technology,HPQ,0.001611953502443057,12.202238185065132
2014,Information Technology,INTU,0.0008538546883471473,76.21671743241568
2014,Information Technology,IT,0.0007701041290046323,73.25749983106341
2014,Information Technology,LRCX,0.0016738019448906405,58.78940350668771
2014,Information Technology,MSFT,0.0010379102054566603,37.0869002493601
2014,Information Technology,NXPI,0.0022547344103500473,60.57574910966177
2014,Information Technology,PTC,0.00022850236269760424,37.01678572760688
2014,Information Technology,TRMB,-0.0008747321678767515,33.475119030664835
2014,Information Technology,V,0.0007667191349421896,52.53049484131828
2014,Information Technology,VRSN,-8.298730246939431e-05,54.546349222697906
2014,Materials,APD,0.0011964392535302375,96.01348095848446
2014,Materials,CE,0.00047556353757997156,50.16997216239808
2014,Materials,CF,0.0008085675396133055,39.32947573586116
2014,Materials,DD,0.000348584071896488,50.23748334248861
2014,Materials,ECL,0.0001072692116211071,99.75486222524492
2014,Materials,IP,0.0006034725858131524,33.12731991116963
2014,Materials,MOS,5.557169388056e-06,41.00555032397073
2014,Materials,NUE,-0.00014074936566656183,41.41397868262397
2014,Materials,PKG,0.0010364641447544393,55.34136354355585
2014,Materials,SEE,0.0010438519721245858,30.96837578122578
2014,Materials,SHW,0.0015323275238523432,65.3625107265654
2014,Materials,VMC,0.0005290566970766195,58.851724079677034
2014,Real Estate,ARE,0.001502611664968065,61.37234551565988
2014,Real Estate,BXP,0.001245990780211575,91.83717321971106
2014,Real Estate,CCI,0.0004341584479768886,58.36906496683756
2014,Real Estate,CPT,0.0012290664681328454,51.60704661172534
2014,Real Estate,DLR,0.0014725454005436434,44.37590994153704
2014,Real Estate,FRT,0.0012330876153495954,93.93254749358647
2014,Real Estate,HST,0.0009885522186025265,16.715671773940798
2014,Real Estate,KIM,0.0012299499728059737,15.322390654730418
2014,Real Estate,O,0.0012238856428470263,29.811484147631933
2014,Real Estate,PSA,0.0009747340217063396,132.6608452267117
2014,Real Estate,REG,0.0014490573738596972,41.55158768002949
2014,Real Estate,WELL,0.0016160308781211562,44.93509922330342
2014,Utilities,AES,-5.778802721719805e-05,10.862388171846904
2014,Utilities,ATO,0.0010157553585943037,41.20864306555854
2014,Utilities,CMS,0.0012284962016911782,23.916200584835476
2014,Utilities,CNP,0.0002578645556592237,17.756823229411292
2014,Utilities,DTE,0.0012347199798353832,49.18083410414438
2014,Utilities,ES,0.0011072834307771558,36.31157958318317
2014,Utilities,ETR,0.0015256284371858784,53.953919365292506
2014,Utilities,EXC,0.0014926894063455973,16.61118635677156
2014,Utilities,NEE,0.0010275616334583229,18.572623180964637
2014,Utilities,PEG,0.0012475117123362976,28.747229606386217
2014,Utilities,SO,0.0009286273839355771,30.902436884622727
2014,Utilities,XEL,0.0011912055852611957,25.030930784013535
2015,Communication Services,DIS,0.0005842451851348175,100.84622086419
2015,Communication Services,DISH,-0.0008475742525710641,66.99825403425429
2015,Communication Services,EA,0.0016941047164700672,63.551242116897825
2015,Communication Services,GOOGL,0.0016784077772351968,619.9882131909567
2015,Communication Services,LUMN,-0.0013904145831352154,16.897781250968812
2015,Communication Services,LYV,-0.0001423863909020934,25.95234125379532
2015,Communication Services,MTCH,-0.0006911312297925232,18.3338462095412
2015,Communication Services,NFLX,0.003874610249312446,91.89567447844006
2015,Communication Services,TMUS,0.0016229805780950423,36.44718264776563
2015,Communication Services,TTWO,0.0010518302197397667,29.267301529172865
2015,Communication Services,VZ,0.00019010945508513805,34.607730426485574
2015,Communication Services,WBD,-0.0008216958932023297,30.685714252411373
2015,Consumer Discretionary,AAP,-2.6544584862676405e-05,157.5186146932935
2015,Consumer Discretionary,AMZN,0.0033083250266242896,478.13829512823196
2015,Consumer Discretionary,EBAY,0.0007390263486126901,24.727265577467662
2015,Consumer Discretionary,HAS,0.0010551918057740324,58.2225665592012
2015,Consumer Discretionary,HD,0.0010767878733670825,99.85151324196467
2015,Consumer Discretionary,KMX,-0.0007022501588477268,64.01115078396268
2015,Consumer Discretionary,LEN,0.0005263107932364508,46.590545457506934
2015,Consumer Discretionary,ROST,0.0007065787419984945,47.51582664913602
2015,Consumer Discretionary,TGT,2.2452697650405224e-05,64.33382137238033
2015,Consumer Discretionary,TJX,0.0002738947476917338,31.354753115820508
2015,Consumer Discretionary,TSLA,0.000599666375675641,46.00857949635339
2015,Consumer Discretionary,VFC,-0.0005335625257641348,56.30798323192294
2015,Consumer Staples,ADM,-0.001174649932154848,37.359602072882275
2015,Consumer Staples,CAG,0.0008146407651909256,25.514351617722284
2015,Consumer Staples,CLX,0.0009336407213641303,95.01344795832559
2015,Consumer Staples,EL,0.0007280906977882417,77.7646732633076
2015,Consumer Staples,HRL,0.0018008292418566444,26.539791372087265
2015,Consumer Staples,HSY,-0.000430830459691754,80.60148623633006
2015,Consumer Staples,KMB,0.0005756919266484214,90.49892165168883
2015,Consumer Staples,MO,0.0008949771375227714,36.469027352711514
2015,Consumer Staples,PEP,0.0003796732903614044,79.40981456211635
2015,Consumer Staples,SJM,0.0009638901157864491,94.13073642670162
2015,Consumer Staples,SYY,0.00028125531602360464,32.73792786825271
2015,Consumer Staples,WBA,0.0006563959929769265,69.66048953646705
2015,Energy,BKR,-0.00048457213016395514,34.09325803272308
2015,Energy,CTRA,-0.001752370446435624,22.8171362687671
2015,Energy,CVX,-0.0005517403167141495,70.736358067346
2015,Energy,DVN,-0.0021599010304870804,43.600003144097705
2015,Energy,EOG,-0.0007930402210802287,73.70626740228562
2015,Energy,HES,-0.0013519994019769342,56.365906594291566
2015,Energy,KMI,-0.0036819195237532765,24.886533672847445
2015,Energy,OKE,-0.0021247522090220416,24.486984109121657
2015,Energy,OXY,-0.00040315678763005,57.42810388595339
2015,Energy,PXD,-0.00037324446141733035,130.44455873398553
2015,Energy,SLB,-0.0005742891566639771,66.26139316861591
2015,Energy,WMB,-0.0014666664008725345,29.61972993517679
2015,Financials,AFL,9.025761833853085e-05,26.089934825897217
2015,Financials,AIG,0.0005388448409106414,49.325180386740065
2015,Financials,AIZ,0.0008049744358683297,61.77114694080655
2015,Financials,ALL,-0.00033064009147678756,57.242493962484694
2015,Financials,CMA,-0.00021719215940487564,36.835948383997355
2015,Financials,FDS,0.0006833392847455055,149.75928700159466
2015,Financials,FRC,0.001078035476283823,58.111616376846555
2015,Financials,GS,-0.00013809066119711415,171.79920142037528
2015,Financials,IVZ,-0.0004247717712399931,27.09678904215495
2015,Financials,SCHW,0.0005480522055250119,28.728753816513787
2015,Financials,TFC,8.50217844771873e-05,30.508910088312057
2015,Financials,WFC,0.00015101621186576597,44.71079387362041
2015,Health Care,ABC,0.0006579782310056661,92.71574892316546
2015,Health Care,AMGN,0.0003119665757515271,129.93908552139524
2015,Health Care,ANTM,0.0006005563426634006,134.19910436963278
2015,Health Care,BAX,-3.5682321238220173e-06,34.51747737612043
2015,Health Care,BIIB,-5.6687248864504994e-05,352.5855553036644
2015,Health Care,HOLX,0.0015924034938986002,36.132896786644345
2015,Health Care,IDXX,0.00015802148716320596,72.44994046952989
2015,Health Care,ILMN,0.00042320958536804746,191.97404752458846
2015,Health Care,ISRG,0.00022678677880019494,56.33544093843491
2015,Health Care,STE,0.0007751035084164893,62.793797508118644
2015,Health Care,VRTX,0.000554909759986243,123.78531752692328
2015,Health Care,WST,0.0006158977796902535,55.070863920544824
2015,Industrials,AOS,0.0013924200251624946,30.831079460325697
2015,Industrials,EMR,-0.0007733615437810305,43.27921510121179
2015,Industrials,FAST,-0.0003895483585009447,16.971893575456406
2015,Industrials,HON,0.000302129200221886,84.40509308709039
2015,Industrials,LDOS,0.0013494011501195694,28.929686341966903
2015,Industrials,LUV,0.0003011412993111534,39.012640158335365
2015,Industrials,NDSN,-0.0006157044539193624,68.93688979981438
2015,Industrials,RHI,-0.0006916703524814709,48.48368470630948
2015,Industrials,SWK,0.0005774620830723105,89.64852357289148
2015,Industrials,TT,-0.00038185807674587984,42.762226119874015
2015,Industrials,UPS,-0.0003828009268585363,81.59483643183633
2015,Industrials,WAB,-0.0006576416137624067,87.30271539233979
2015,Information Technology,AVGO,0.0018232859021189228,104.35674440293084
2015,Information Technology,EPAM,0.0021751826381757886,68.42166681138296
2015,Information Technology,HPQ,-0.0013706927051756728,11.511221817561559
2015,Information Technology,INTU,0.0003697883724954984,91.93119315495566
2015,Information Technology,IT,0.0003709569076334771,86.01527768089657
2015,Information Technology,LRCX,0.00021933983794442685,69.23319280715216
2015,Information Technology,MSFT,0.0009677583616508294,41.895568575177876
2015,Information Technology,NXPI,0.0007939003803751149,88.2976821415008
2015,Information Technology,PTC,-0.0001173757394897642,36.22257928999643
2015,Information Technology,TRMB,-0.0005784113361905732,22.72019851018512
2015,Information Technology,V,0.0007913866608419964,67.5133960814703
2015,Information Technology,VRSN,0.0017855266422206891,69.3044841251676
2015,Materials,APD,-0.00021406826371443325,111.06110978504968
2015,Materials,CE,0.0007220265519183571,55.56181798662458
2015,Materials,CF,-0.0008095540351101043,44.99663707188198
2015,Materials,DD,0.000912517020908745,51.478317835974316
2015,Materials,ECL,0.0004806016145594666,105.57068876236204
2015,Materials,IP,-0.0011429581503011616,33.886293373410666
2015,Materials,MOS,-0.0017046332511127043,37.16360902786255
2015,Materials,NUE,-0.000490374128219293,36.912737710135325
2015,Materials,PKG,-0.0005577649636147024,57.99495790875147
2015,Materials,SEE,0.0003666902777479624,43.297248249962216
2015,Materials,SHW,8.803874736928567e-05,84.90737836323088
2015,Materials,VMC,0.0016339033722846054,82.92366315448095
2015,Real Estate,ARE,0.000279870116131273,76.37582200671
2015,Real Estate,BXP,0.00014722264491334868,105.2880403125097
2015,Real Estate,CCI,0.0005893779185995049,66.03485569121345
2015,Real Estate,CPT,0.0003776492279574877,58.16282906607976
2015,Real Estate,DLR,0.0008533059041309451,53.132899693080354
2015,Real Estate,FRT,0.0005363306908375118,111.8194984254383
2015,Real Estate,HST,-0.0014237673003168621,15.662518020660158
2015,Real Estate,KIM,0.000487493319256909,17.831519081479026
2015,Real Estate,O,0.0005865026436207239,35.0104204586574
2015,Real Estate,PSA,0.0013543694133567165,165.33136731102354
2015,Real Estate,REG,0.0004591349126408971,50.73576648651608
2015,Real Estate,WELL,-0.00014910715466290436,51.673205950903515
2015,Utilities,AES,-0.001154580351972291,9.358654921016996
2015,Utilities,ATO,0.0006717376643841454,48.04927084181044
2015,Utilities,CMS,0.00036123689278342723,28.491926344614182
2015,Utilities,CNP,-0.0006643993249165186,15.093625693094163
2015,Utilities,DTE,-7.331380287859551e-05,54.07678157564194
2015,Utilities,ES,2.9516633269656003e-05,40.69317502824087
2015,Utilities,ETR,-0.000709487877595204,55.25305770692371
2015,Utilities,EXC,-0.0008074846691310657,16.654390603776964
2015,Utilities,NEE,0.00022692579559554002,20.388298269302126
2015,Utilities,PEG,-1.876258021671527e-05,32.50237660937839
2015,Utilities,SO,0.00010023800843380685,33.133772040170335
2015,Utilities,XEL,0.00022044284541064728,28.873976344153995
2016,Communication Services,DIS,8.479232991753044e-05,92.32401847839355
2016,Communication Services,DISH,0.00026712525540734463,51.50972225552513
2016,Communication Services,EA,0.0007134365923699757,73.18479919433594
2016,Communication Services,GOOGL,0.00015337288724488686,763.2132142082094
2016,Communication Services,LUMN,0.00030093211252303653,16.246148151064677
2016,Communication Services,LYV,0.00044847138610079124,24.59269843025813
2016,Communication Services,MTCH,0.0013722760522400397,13.895668642861503
2016,Communication Services,NFLX,0.0007053887042334224,102.03035720946296
2016,Communication Services,TMUS,0.0016838513141173214,44.29353170546274
2016,Communication Services,TTWO,0.0015511473238291368,40.24853173513261
2016,Communication Services,VZ,0.0007972740080290972,39.52409461187938
